0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,0,0,0,0,0,0,0,16,16,0,16,16,0,16,16,0,16,16,0,0,0,16,0,0,0,0,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,0,16,0,16,0,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16,16,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,0,0,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,0,16,0,16,0,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,0,0,16,0,16,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,16,0,16,0,16,0,16,0,16,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,16,0,16,0,16,0,16,0,16,16,0,16,0,16,0,16,0,16,16,0,16,0,16,0,16,0,16,16,0,16,0,0,16,0,0,16,0,16,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,16,0,16,0,16,0,16,0,16,16,0,16,0,16,0,16,0,16,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16,0,16,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,0,16,0,0,0,0,0,0,0,16,0,0,16,0,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,0,16,0,0,16,0,16,0,16,0,16,0
0,0,16,0,0,16,0,16,0,0,0,0,0,0,16,0,16,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,0,16,0,0,16,0,16,0,16,0,0,16,0,0,16,0,16,0,16,0,0,16,0,0,16,0,16,0,0,16,0,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,0,16,0,16,0,16,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
16,0,16,0,16,0,16,0,16,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,0,0,0,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,0
0,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,0,0,0,0,16,0,0,16,0,0,16,0,16,0,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0
0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,0,0,16,0,16,0,0,16,0,16,0,16,0,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,16,0,16,0,0,16,0,16,0,16,0,16,16,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,16,0,16,16,0,16,16,16,16,16,0,16,0,16,0,0,16,0,0,16,0,16,0,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,16,16,0,16,16,16,0,16,16,0
0,0,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,0,16,0,16,0,0,16,0,16,0,16,0,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,16,16,0,16,0,16,0,16,0,16,0,16,0,16,16,0,16,0,16,0,16,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,16,16,16,0,16,16,16,16,0,16,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,0,16,0,16,0,16,0,16,0,16,16,16,0,16,16,0,16,16,16,16,16,16
